game_id,name,no_of_reviews,percent,rates,pegi_rate,price
22320,The Elder Scrolls III Morrowind Game of the Year Edition,0,0,0,t,149
1284410,GWENT The Witcher Card Game,488,87,3,t,0
274500,Brigador UpArmored Edition,92,98,3,-,199
751780,Forager,359,92,3,e10,199
233450,Prison Architect,773,89,3,m,299
274520,Darkwood,0,0,0,-,149
675010,MudRunner,285,90,3,-,249
591460,Parkasaurus,43,90,3,-,249
1147100,Conan Exiles  Debaucheries of Derketo Pack,99,56,3,-,999
1016920,Unrailed,171,90,3,-,0
311290,SpellForce 3,111,75,2,m,0
329110,Gems of War  Puzzle RPG,128,83,3,t,0
562810,MONOPOLY PLUS,124,52,3,e,149
240,CounterStrike Source,0,0,0,m,999
489520,Minion Masters,617,90,3,t,0
1158940,Blazing Sails Pirate Battle Royale,288,83,3,-,249
427290,Vampyr,268,79,2,-,399
704270,Generation Zero,283,75,2,-,249
108600,Project Zomboid,461,88,3,-,149
919640,Steel Division 2,119,76,2,-,399
1291340,Townscaper,0,0,0,-,599
13326,Metro Franchise Bundle,0,0,0,-,997
909320,Ruinarch,22,81,3,-,199
803600,Disgaea 5 Complete,71,92,3,t,399
22370,Fallout 3 Game of the Year Edition,253,67,3,m,199
1159060,Marvels Avengers Deluxe Upgrade,57,29,2,t,799
313120,Stranded Deep,351,80,3,-,149
383870,Firewatch,430,89,3,-,199
311690,Enter the Gungeon,0,0,0,t,149
960910,Heavy Rain,166,83,3,m,0
476600,Call of Duty WWII,262,83,3,m,599
612880,Wolfenstein II The New Colossus,278,82,3,m,399
206480,Dungeons  Dragons Online,86,66,3,t,0
420290,Blackwake,540,77,2,-,999
1173900,Conan Exiles  Riders of Hyboria Pack,0,0,0,-,999
494840,UBOAT,195,80,3,-,299
311310,Naval Action,154,59,3,-,199
1292040,STRIDE,475,83,3,-,199
535930,Two Point Hospital,0,0,0,e10,0
261640,Borderlands The PreSequel,153,82,3,m,399
630100,SoulWorker  Anime Action MMO,256,86,3,-,0
339600,VEGA Conflict,51,56,3,-,0
617870,Total War WARHAMMER II  Rise of the Tomb Kings,1590,87,3,t,0
503940,Railway Empire,70,85,3,e,299
1209120,Total War WARHAMMER II  The Warden  The Paunch,26,80,3,t,0
108200,Ticket to Ride,61,93,3,-,999
392160,X4 Foundations,126,75,2,-,499
438740,Friday the 13th The Game,445,89,3,m,199
48700,Mount  Blade Warband,0,0,0,t,199
1150640,YuGiOh Legacy of the Duelist  Link Evolution,37,81,3,t,399
335300,DARK SOULS II Scholar of the First Sin,534,85,3,t,399
593380,XCOM 2 War of the Chosen,19,73,2,t,399
349730,Popup Dungeon,24,95,3,-,249
752590,A Plague Tale Innocence,859,93,3,-,449
8980,Borderlands Game of the Year,54,88,3,m,299
1349770,Survivor Pass Payback,35,57,3,t,0
307960,IL2 Sturmovik Battle of Stalingrad,67,85,3,-,499
821250,Flotsam,42,71,2,-,249
674500,Total Tank Simulator,180,80,3,-,199
924980,Trials of Mana,46,91,3,t,0
227940,Heroes  Generals,1951,68,3,-,0
285920,TerraTech,250,94,3,-,249
418030,Subsistence,241,69,3,-,139
219740,Dont Starve,0,0,0,-,999
816020,JUMP FORCE,184,80,3,t,599
530711,Dead by Daylight  The Halloween Chapter,43,95,3,m,699
1283090,Deep Rock Galactic  Dark Future Pack,105,91,3,-,799
1238060,Dead Space 3,232,74,2,m,499
1007040,EARTH DEFENSE FORCE 5,87,89,3,-,599
927380,Yakuza Kiwami 2,0,0,0,m,0
4700,Total War MEDIEVAL II  Definitive Edition,0,0,0,t,0
1240210,There Is No Game  Wrong Dimension,0,0,0,-,129
312660,Sniper Elite 4,298,90,3,-,599
47810,Dragon Age Origins  Ultimate Edition,155,87,3,m,499
913740,WORLD OF HORROR,0,0,0,-,149
901583,Grand Theft Auto IV Complete Edition,757,85,3,m,0
228280,Baldurs Gate Enhanced Edition,0,0,0,t,199
357310,Oriental Empires,151,77,2,t,299
1282210,DEEMO Reborn,1374,86,3,e,249
893850,THE LONGING,194,92,3,-,149
386940,Ultimate Chicken Horse,0,0,0,e10,149
582600,Dead by Daylight  Spark of Madness Chapter,13,76,2,m,699
1282690,Crysis 3,93,82,3,m,499
1238440,Planet Zoo South America Pack,256,61,3,e10,999
1283091,Deep Rock Galactic  MegaCorp Pack,96,94,3,-,799
800270,Terraforming Mars,103,83,3,e,199
411950,DCS FA18C Hornet,397,94,3,-,799
331670,The Jackbox Party Pack,12,83,3,t,0
341800,Keep Talking and Nobody Explodes,0,0,0,-,149
293760,Automation  The Car Company Tycoon Game,135,94,3,-,299
246900,Viscera Cleanup Detail,150,92,3,-,129
429050,Feed and Grow Fish,278,83,3,-,149
991270,The Legend of Heroes Trails of Cold Steel III,82,92,3,t,0
1353060,Rust  Sunburn Pack,17,82,3,-,999
653530,Return of the Obra Dinn,253,94,3,-,0
844870,KurtzPel,523,65,3,-,0
441340,Elite Dangerous Horizons Season Pass,44,36,2,t,299
1052990,A Monsters Expedition,291,97,3,-,199
12210,Grand Theft Auto IV The Complete Edition,757,85,3,m,199
578620,GORN,65,89,3,-,199
585410,GameMaker Studio 2 Desktop,47,87,3,-,999
835670,Total War WARHAMMER II  Curse of the Vampire Coast,10,60,3,t,0
15610,Fall Guys Collectors Edition,0,0,0,-,299
401920,The Binding of Isaac Afterbirth,21,85,3,-,109
383180,Dead Island Riptide Definitive Edition,66,81,3,m,199
495910,Dungeon Fighter Online,77,38,2,-,0
1179680,Wurm Online,78,51,3,-,0
553280,Stellaris Utopia,1009,79,2,e10,199
573100,Battlefleet Gothic Armada 2,91,86,3,-,299
363890,RPG Maker MV,71,98,3,-,799
1238020,Mass Effect 3 N7 Digital Deluxe Edition,36,86,3,m,499
1313860,EA SPORTS FIFA 21,1963,76,2,e,0
777130,Blush Blush,95,87,3,-,0
339610,Freestyle 2 Street Basketball,94,75,2,-,0
339340,Resident Evil 0,109,81,3,m,199
702320,March of Empires,21,66,3,-,0
972370,Conan Exiles  Seekers of the Dawn Pack,72,76,2,-,999
4570,Warhammer 40000 Dawn of War  Game of the Year Edition,110,94,3,m,0
601840,Griftlands,155,94,3,-,199
1238040,Dragon Age II,61,75,2,m,499
1163550,Captain Tsubasa Rise of New Champions,1604,58,3,e10,599
1209110,Total War THREE KINGDOMS  A World Betrayed,14,78,2,t,0
939960,Far Cry New Dawn,220,78,2,m,399
951440,Volcanoids,76,88,3,-,199
287290,Resident Evil Revelations 2,266,83,3,m,599
743450,Monster Prom,113,94,3,m,0
815460,Expansion  Hearts of Iron IV Man the Guns,18,66,3,-,199
919390,Conan Exiles  The Savage Frontier Pack,70,81,3,-,999
391220,Rise of the Tomb Raider,811,94,3,m,299
604540,Empire of Sin,0,0,0,m,399
24790,Command  Conquer 3 Tiberium Wars,123,86,3,t,149
1206340,Hades Original Soundtrack,15,100,3,-,999
874390,The Battle of Polytopia,74,93,3,-,149
403190,Planetbase,94,80,3,-,149
1110100,Power Rangers Battle for the Grid,33,87,3,t,199
209000,Batman Arkham Origins,414,88,3,t,199
1259360,Europa Universalis IV Emperor,13,61,3,t,199
1146960,Frostpunk The Last Autumn,13,69,3,m,169
554381,Dead by Daylight  Of Flesh and Mud Chapter,10,80,3,m,699
325610,Total War ATTILA,207,87,3,t,0
236690,Blood Bowl 2,60,85,3,-,199
629520,Soundpad,0,0,0,-,0
1401490,Northgard  Brundr  Kaelinn Clan of the Lynx,61,60,3,-,499
214490,Alien Isolation,644,92,3,m,0
234330,MARVEL Puzzle Quest,12,41,3,t,0
736260,Baba Is You,0,0,0,e,149
532210,Life is Strange 2,913,85,3,m,0
956680,MASS Builder,122,93,3,-,0
954740,Terminator Resistance,105,94,3,m,399
699170,Fell Seal Arbiters Mark,74,91,3,t,299
289130,Endless Legend  Emperor Edition,87,87,3,t,0
925750,Dead by Daylight  Shattered Bloodline Chapter,678,87,3,m,699
32440,LEGO Star Wars  The Complete Saga,0,0,0,e10,199
359870,FINAL FANTASY XX2 HD Remaster,183,92,3,t,299
470310,TROUBLESHOOTER Abandoned Children,113,94,3,-,249
238320,Outlast,405,94,3,m,199
378860,Project CARS 2,200,86,3,e,599
1196770,Planet Zoo Arctic Pack,218,67,3,e10,999
512900,Streets of Rogue,113,94,3,e10,199
1301021,The Sims 4 Star Wars Journey to Batuu Game Pack,25,68,3,t,199
570660,The Binding of Isaac Afterbirth,52,78,2,m,359
1359090,Zero Hour,180,70,2,-,119
436150,Governor of Poker 3,188,72,2,m,0
973580,Sniper Ghost Warrior Contracts,142,73,2,m,299
677120,Heroes of Hammerwatch,50,98,3,-,119
1015160,American Truck Simulator  Washington,0,0,0,-,119
784150,Workers  Resources Soviet Republic,180,93,3,-,249
1042550,Digimon Story Cyber Sleuth Complete Edition,106,90,3,t,499
1069640,This Land Is My Land,61,70,2,-,399
1090630,Granblue Fantasy Versus,76,77,2,-,599
1068820,OVR Toolkit,40,92,3,-,119
12120,Grand Theft Auto San Andreas,760,91,3,m,149
20920,The Witcher 2 Assassins of Kings Enhanced Edition,733,93,3,m,199
32370,STAR WARS  Knights of the Old Republic,228,93,3,t,999
463530,Empires of the Undergrowth,0,0,0,-,0
887120,Conan Exiles  Jewel of the West Pack,87,70,2,-,999
1040930,Conan Exiles  Treasures of Turan Pack,59,86,3,-,999
352720,The Universim,75,84,3,-,299
311260,The Guild 3,103,56,3,-,299
399810,Call of Cthulhu,173,78,2,-,299
552100,Brick Rigs,0,0,0,-,149
944290,Stellaris MegaCorp,986,58,3,e10,199
346010,Besiege,0,0,0,-,149
201810,Wolfenstein The New Order,319,91,3,m,199
6060,Star Wars Battlefront 2 Classic 2005,0,0,0,t,999
799200,Dead by Daylight  Curtain Call Chapter,615,86,3,m,699
448280,Job Simulator,47,91,3,e10,199
519860,DUSK,0,0,0,-,199
707030,POSTAL 4 No Regerts,105,86,3,-,0
1199880,Dead by Daylight  Cursed Legacy Chapter,16,68,3,m,699
474020,Ragnorium,125,76,2,-,249
1167450,DAEMON X MACHINA,39,84,3,-,599
505460,Foxhole,126,75,2,-,199
1318690,shapezio,0,0,0,-,499
553310,Lethal League Blaze,50,96,3,t,199
1160220,Paradise Killer,309,97,3,-,199
374040,Portal Knights,85,84,3,-,199
516750,My Summer Car,602,92,3,-,149
834530,Yakuza Kiwami,199,93,3,m,0
716670,Stellaris Apocalypse,1270,64,3,e10,199
213670,South Park The Stick of Truth,0,0,0,m,299
431730,Aseprite,0,0,0,-,199
817540,SpellForce 3 Soul Harvest,52,71,2,-,0
1013320,Firestone Idle RPG,137,75,2,-,0
205100,Dishonored,0,0,0,m,999
504230,Celeste,0,0,0,-,199
1251000,Dead by Daylight  Chains of Hate Chapter,414,79,2,m,699
319630,Life is Strange  Episode 1,0,0,0,m,0
322170,Geometry Dash,2746,91,3,-,399
704450,Neverwinter Nights Enhanced Edition,96,92,3,t,199
265550,Dead Rising 3 Apocalypse Edition,108,83,3,m,299
1147690,NGU IDLE,0,0,0,-,0
447040,Watch Dogs 2,608,88,3,m,499
588430,Fallout Shelter,644,91,3,t,0
645401,Civilization VI  Khmer and Indonesia Civilization  Scenario Pack,272,46,3,e10,906
719890,Beasts of Bermuda,152,82,3,-,199
921570,OCTOPATH TRAVELER,57,80,3,t,599
1098120,Planet Zoo Deluxe Upgrade Pack,138,70,2,e10,119
601050,Attack on Titan 2  AOT2,57,94,3,m,599
362960,Tyranny,62,88,3,t,299
965220,Total War WARHAMMER II  The Prophet  The Warlock,10,80,3,t,0
1089830,Monster Energy Supercross  The Official Videogame 3,30,96,3,e,0
1194110,Substance Painter 2020,19,89,3,-,149
299740,Miscreated,129,58,3,-,0
663090,Granado Espada,13,69,3,t,0
830370,Monster Crown,15,80,3,-,149
917150,Godhood,47,70,2,-,269
291480,Warface,1964,57,3,t,0
1104880,American Truck Simulator  Utah,345,87,3,-,119
1134010,Conan Exiles  Blood and Sand Pack,40,60,3,-,999
528200,VEGAS Pro 14 Edit Steam Edition,34,82,3,-,199
887380,ARK Extinction  Expansion Pack,16,68,3,t,199
766570,Russian Fishing 4,438,78,2,-,0
900448,Pathfinder Kingmaker  Varnholds Lot,115,61,3,-,899
34030,Total War NAPOLEON  Definitive Edition,0,0,0,t,0
453090,Parkitect,45,95,3,-,299
1179210,Kill It With Fire,74,97,3,-,149
4500,STALKER Shadow of Chernobyl,220,94,3,m,199
800370,American Truck Simulator  Oregon,0,0,0,-,119
1049320,River City Girls,65,84,3,e10,299
599140,Graveyard Keeper,190,86,3,-,199
365960,rFactor 2,96,89,3,e,319
1206430,The Unfinished Swan,220,84,3,-,149
208580,STAR WARS Knights of the Old Republic II  The Sith Lords,0,0,0,t,999
1213750,Fight Crab,14,85,3,-,199
239350,Spelunky,0,0,0,-,149
99900,Spiral Knights,151,84,3,-,0
424840,Little Nightmares,529,93,3,t,199
321360,Primal Carnage Extinction,101,89,3,-,129
702350,Expansion  Hearts of Iron IV Waking the Tiger,19,89,3,-,199
944071,Cities Skylines  Campus,162,74,2,e,129
10500,Total War EMPIRE  Definitive Edition,204,88,3,t,0
1056960,Wolfenstein Youngblood,115,49,3,m,0
1257170,Saint Emiliana,108,79,2,-,199
326460,ShellShock Live,0,0,0,-,699
517630,Just Cause 4 Reloaded,136,79,2,m,690
1213700,Spirit of the North,58,93,3,-,199
751440,VR Kanojo  VR,24,79,2,-,499
319510,Five Nights at Freddys,323,94,3,-,499
496240,Onward,118,55,3,-,249
1046030,ISLANDERS,0,0,0,-,499
290340,Armello,83,81,3,e10,199
2600,Vampire The Masquerade  Bloodlines,81,92,3,m,199
16264,Freedom Fighters,0,0,0,-,149
115300,Call of Duty Modern Warfare 3,62,90,3,m,399
1118012,Monster Hunter World Iceborne Deluxe Kit,10,90,3,t,149
1158180,Total War WARHAMMER II  The Shadow  The Blade,502,76,2,t,0
614580,Cities Skylines  Green Cities,353,80,3,e,129
337000,Deus Ex Mankind Divided,297,81,3,m,299
1360000,The Infected,124,82,3,-,139
16900,GROUND BRANCH,87,89,3,-,199
1184050,Gears Tactics,65,78,2,m,599
237310,Elsword,88,72,2,-,0
339800,HuniePop,0,0,0,-,999
955050,Bright Memory,386,87,3,-,999
719640,War Planet Online Global Conquest,12,66,3,-,0
597220,West of Loathing,0,0,0,-,109
314650,SpaceEngine,106,94,3,-,249
423230,Furi,154,92,3,m,199
415200,Motorsport Manager,128,89,3,e,0
368776,?snr=1 7 7 230 150 31,0,0,0,-,399
1066890,Automobilista 2,56,89,3,-,399
1033060,Warhammer Vermintide 2  Winds of Magic,1392,31,2,-,199
802640,Deep Rock Galactic  Original Soundtrack Volume I  II,82,96,3,-,999
220,HalfLife 2,0,0,0,-,999
212160,Vindictus,68,61,3,-,0
330020,Children of Morta,102,94,3,t,219
235580,Sid Meiers Civilization V Brave New World,0,0,0,e10,299
589360,Ni no Kuni II Revenant Kingdom,116,86,3,t,599
1204130,Dead Cells The Bad Seed,543,94,3,t,499
1009820,Dead by Daylight  Demise of the Faithful chapter,492,79,2,m,699
1076150,Conan Exiles  The Riddle of Steel,38,78,2,-,699
594330,Visage,84,85,3,-,249
798460,Ni no Kuni Wrath of the White Witch Remastered,129,86,3,e10,499
1263070,Blightbound,52,61,3,-,199
605740,Flashing Lights  Police Firefighting Emergency Services Simulator,148,89,3,-,199
548570,RAGE 2,170,64,3,m,599
992300, Bloody Spell,204,84,3,-,199
238460,BattleBlock Theater,0,0,0,t,149
70,HalfLife,0,0,0,-,999
459220,Halo Wars Definitive Edition,60,98,3,t,199
56437,Warhammer 40000 Dawn of War II Retribution,73,91,3,m,0
1089270,Dead by Daylight Ghost Face,29,82,3,m,499
1262580,Need for Speed Payback,251,78,2,t,499
975400,Warhammer Vermintide 2  Back to Ubersreik,437,77,2,-,999
451020,Battle Chasers Nightwar,112,85,3,t,299
1059570,Valve Index Base Station,0,0,0,-,149
1384770,Scrutinized,26,88,3,-,999
868360,Project Hospital,74,90,3,-,249
644560,Mirror,0,0,0,-,199
900449,Pathfinder Kingmaker  Beneath The Stolen Lands,84,71,2,-,799
564230,Fire Pro Wrestling World,40,95,3,-,299
65800,Dungeon Defenders,47,87,3,e10,149
274170,Hotline Miami 2 Wrong Number,293,93,3,m,149
257350,Baldurs Gate II Enhanced Edition,133,91,3,t,199
830450,Call of Duty Black Ops III  Der Eisendrache Zombies Map,103,89,3,m,799
369150,Cities Skylines  After Dark,589,85,3,e,149
806780,Endless Space 2  Supremacy,202,74,2,e10,0
859580,Imperator Rome,87,64,3,-,399
919260,Final Upgrade,103,83,3,-,199
410340,Liftoff FPV Drone Racing,141,91,3,-,199
638230,Journey,257,93,3,-,149
2280,Ultimate Doom,0,0,0,m,499
595520,FINAL FANTASY XII THE ZODIAC AGE,130,94,3,t,499
421170,Indivisible,25,64,3,t,399
527430,Warhammer 40000 Inquisitor  Martyr,325,76,2,-,499
1074320,Total War WARHAMMER II  The Hunter  The Beast,1198,61,3,t,0
253710,theHunter Classic,326,78,2,t,0
1347780,Freedom Fighters,309,96,3,t,149
42960,Victoria II,204,92,3,t,199
688130,Pogostuck Rage With Your Friends,103,83,3,-,699
1201240,BLEACH Brave Souls,292,86,3,-,0
988440,Endless Space 2  Penumbra,237,48,3,e10,0
1233570,Mirrors Edge Catalyst,113,88,3,t,499
1161490,MotoGP20,90,95,3,e,499
416694,?snr=1 7 7 230 150 34,0,0,0,-,499
1227350,Cooking Simulator  Cakes and Cookies,11,81,3,-,119
718850,Age of Wonders Planetfall,56,57,3,t,499
711980,Starship EVO,39,89,3,-,199
274940,Depth,145,92,3,m,199
971790,Dead by Daylight  Darkness Among Us Chapter,16,75,2,m,699
394690,Tower Unite,109,94,3,-,199
627270,Injustice 2,282,90,3,t,499
1252990,PC Building Simulator  Esports Expansion,140,55,3,-,129
388410,Darksiders II Deathinitive Edition,153,75,2,m,299
1017180,The Long Drive,205,93,3,-,119
597170,Clone Drone in the Danger Zone,0,0,0,-,199
1063730,New World,0,0,0,t,399
1162750,Songs of Syx,164,93,3,-,249
988910,Super Mega Baseball 3,56,91,3,-,449
948740,AI The Somnium Files,69,92,3,m,599
285330,RollerCoaster Tycoon 2 Triple Thrill Pack,46,86,3,e,999
1379930,Power  Revolution 2020 Edition,96,69,3,-,499
342200,MechWarrior Online Solaris 7,72,81,3,-,0
327030,Worms WMD,128,84,3,-,299
204880,Sins of a Solar Empire Rebellion,79,88,3,-,0
332350,Arma 3 Marksmen,708,78,2,m,0
366090,Colony Survival,0,0,0,-,199
322500,SUPERHOT,0,0,0,t,249
410900,Forts,169,94,3,-,149
760730,Conan Exiles  The Imperial East Pack,154,72,2,-,999
1265860,NASCAR Heat 5,12,50,3,e,499
861650,Session Skateboarding Sim Game,112,81,3,-,199
1040420,Dreamscaper,56,89,3,-,199
304240,Resident Evil,224,90,3,m,199
1147560,Skul The Hero Slayer,339,94,3,-,179
41070,Serious Sam 3 BFE,221,88,3,m,399
838380,DEAD OR ALIVE 6,21,76,2,m,0
1314563,Destiny 2 Beyond Light,0,0,0,t,399
393080,Call of Duty Modern Warfare Remastered,64,68,3,m,399
569480,Kingdoms and Castles,0,0,0,-,999
715191,Cities Skylines  Parklife,327,81,3,e,149
826940,Maid of Sker,49,77,2,m,249
851100,Touhou Luna Nights,0,0,0,-,179
859570,Secret Neighbor Hello Neighbor Multiplayer,183,90,3,-,199
244430,realMyst Masterpiece Edition,27,92,3,-,179
368500,Assassins Creed Syndicate,305,66,3,m,299
236110,Dungeon Defenders II,109,86,3,e10,0
17933,?snr=1 7 7 230 150 35,0,0,0,-,149
502520,Ultimate General Civil War,70,91,3,-,299
269190,Edge Of Eternity,19,100,3,-,249
298110,Far Cry 4,336,86,3,m,299
598810,Carcassonne  Tiles  Tactics,22,86,3,-,999
651150,Quantum League,46,80,3,-,199
673880,Warhammer 40000 Mechanicus,133,89,3,-,0
382110,Virtual Desktop,23,78,2,-,149
24810,Command  Conquer 3 Kanes Wrath,65,95,3,t,149
746850,Cloudpunk,221,88,3,-,199
414700,Outlast 2,266,86,3,-,299
938560,INMOST,163,92,3,-,149
460950,Katana ZERO,0,0,0,-,149
568220,Lobotomy Corporation  Monster Management Simulation,566,93,3,-,249
733140,Endless Space 2  Vaulters,151,94,3,e10,0
1154760,Total War THREE KINGDOMS  Mandate of Heaven,13,53,3,t,0
460920,Steep,168,85,3,t,299
1144410,Jurassic World Evolution Return To Jurassic Park,266,81,3,t,199
666140,My Time At Portia,459,89,3,-,299
220240,Far Cry 3,631,92,3,m,199
544810,KARDS  The WWII Card Game,471,85,3,-,0
1071200,Titan Quest Atlantis,10,30,2,t,149
1262560,Need for Speed Most Wanted,214,78,2,e10,499
611660,Fallout 4 VR,23,65,3,m,599
1049890,Little Witch Nobeta,0,0,0,-,0
985890,Streets of Rage 4,152,91,3,-,249
1324160,Black Desert Online  Deluxe Package,15,66,3,-,900
527100,Star Trek Bridge Crew,24,66,3,e10,249
408900,Unfortunate Spacemen,349,85,3,-,0
683900,RollerCoaster Tycoon Classic,30,100,3,e,199
865360,We Were Here Together,218,84,3,-,129
442120,Pinball FX3,56,91,3,-,0
1024650,Port Royale 4,376,56,3,e10,499
587620,Okami HD,73,95,3,t,199
241930,Middleearth Shadow of Mordor,473,93,3,m,199
515191,Cities Skylines  Natural Disasters,662,80,3,e,149
598980,The Coin Game,0,0,0,-,899
24780,SimCity 4 Deluxe Edition,63,88,3,e,499
647830,LEGO Marvel Super Heroes 2,143,90,3,-,199
1185560,Astellia,34,70,2,-,269
900447,Pathfinder Kingmaker  The Wildcards,91,76,2,-,599
1174370,Rust  Instruments Pack,547,91,3,-,999
1168030,Project Winter  Blackout,97,88,3,-,699
445220,Avorion,102,91,3,-,249
225540,Just Cause 3,666,90,3,m,199
124923,?snr=1 7 7 230 150 37,0,0,0,-,499
24800,Command  Conquer Red Alert 3  Uprising,74,82,3,t,199
801630,UNDER NIGHT INBIRTH ExeLateclr,34,94,3,-,249
199943,?snr=1 7 7 230 150 37,0,0,0,-,599
302670,Call to Arms,135,87,3,-,149
684630,American Truck Simulator  New Mexico,0,0,0,-,119
960831,HITMAN  GOTY Legacy Pack,151,83,3,m,199
14069,Conan Exiles  Complete Edition,0,0,0,-,141
1147660,ArcheAge Unchained,44,47,3,m,159
365590,Tom Clancys The Division,287,80,3,m,299
5699,Grand Theft Auto V Premium Online Edition,0,0,0,-,399
12871,Hades  Original Soundtrack Bundle,0,0,0,-,314
1022980,Ostranauts,215,63,3,-,199
110800,LA Noire,376,80,3,m,0
451340,Gold Rush The Game,159,85,3,e,199
3590,Plants vs Zombies GOTY Edition,0,0,0,e10,499
269210,Hero Siege,169,76,2,-,699
858260,Until You Fall,48,95,3,-,249
1337860,Assetto Corsa Competizione  GT4 Pack,182,93,3,e,199
485510,Nioh Complete Edition   Complete Edition,312,72,2,m,499
773790,Ostriv,59,86,3,-,249
307690,Sleeping Dogs Definitive Edition,0,0,0,m,199
555950,Danganronpa Another Episode Ultra Despair Girls,66,83,3,-,299
1162130,Windbound,27,66,3,e10,299
750381,Dead by Daylight  the Saw Chapter,16,75,2,m,699
1166860,Rival Stars Horse Racing Desktop Edition,39,79,2,-,399
534331,Total War WARHAMMER  Realm of The Wood Elves,946,69,3,t,0
538680,The Legend of Heroes Trails of Cold Steel,34,91,3,t,399
16870,Sid Meiers Civilization V Gods and Kings,276,91,3,e10,299
38420,Fallout Tactics Brotherhood of Steel,14,85,3,m,999
1238050,Dragon Age II DLC Bundle,17,47,3,m,249
427730,Whos Your Daddy,137,86,3,-,499
995980,Fae Tactics,21,95,3,-,199
12218,Sid Meiers Civilization VI  Platinum Edition,0,0,0,-,906
